,DAY,DEPARTURE_TIME,FLIGHT_NUMBER,DESTINATION_AIRPORT,ORIGIN_AIRPORT,DAY_OF_WEEK,TAXI_OUT
12246,1,1959.0,779,FLL,LGA,4,9.0
12247,1,1945.0,5267,DEN,STL,4,9.0
12248,1,1935.0,2628,SLC,LAX,4,21.0
12249,1,1939.0,5230,ORF,ORD,4,22.0
12250,1,0.0,5232,DEN,MSN,4,0.0
12251,1,2107.0,5465,JMS,DEN,4,53.0
12252,1,2047.0,5532,LAX,AUS,4,16.0
12253,1,2232.0,6467,DEN,BZN,4,8.0
12254,1,1933.0,579,DEN,AUS,4,11.0
12255,1,2022.0,1229,DSM,DEN,4,75.0
12256,1,1946.0,1591,LAX,ORD,4,16.0
12257,1,1936.0,5036,CSG,ATL,4,14.0
12258,1,0.0,5960,LBB,DEN,4,0.0
12259,1,2153.0,457,MSY,DEN,4,50.0
12260,1,1941.0,560,SFO,IAD,4,12.0
12261,1,2118.0,1202,EWR,DEN,4,42.0
12262,1,1942.0,776,SRQ,ATL,4,12.0
12263,1,1947.0,395,LAS,PHL,4,17.0
12264,1,2004.0,4193,EWR,MSP,4,13.0
12265,1,1937.0,6559,PSP,PHX,4,21.0
12266,1,2004.0,485,DEN,EWR,4,14.0
12267,1,2003.0,1106,JFK,ORD,4,33.0
12268,1,1941.0,707,PBI,PHL,4,16.0
12269,1,2140.0,735,PHX,LAS,4,15.0
12270,1,1944.0,1761,PBI,DCA,4,14.0
12271,1,1943.0,2015,PHL,ATL,4,13.0
12272,1,1945.0,260,LAS,SFO,4,11.0
12273,1,1943.0,545,SFO,ATL,4,22.0
12274,1,2020.0,48,DCA,DAL,4,8.0
12275,1,1956.0,1069,MCO,DAL,4,8.0
12276,1,2022.0,783,LAS,DEN,4,31.0
12277,1,1945.0,2791,SFO,LAX,4,11.0
12278,1,2000.0,1032,BOS,MKE,4,11.0
12279,1,1951.0,688,STL,MKE,4,9.0
12280,1,2003.0,1073,BNA,RDU,4,5.0
12281,1,2103.0,2079,SFO,SAN,4,15.0
12282,1,2011.0,1637,DEN,STL,4,45.0
12283,1,2004.0,1660,SLC,OAK,4,7.0
12284,1,2020.0,290,DAL,OKC,4,17.0
12285,1,1958.0,1121,MCO,ORD,4,14.0
12286,1,1955.0,1631,MCO,EWR,4,10.0
12287,1,1938.0,1674,DEN,LAX,4,11.0
12288,1,1951.0,418,CMH,PHX,4,18.0
12289,1,1939.0,509,LAX,PHX,4,25.0
12290,1,1948.0,293,LAX,JFK,4,24.0
12291,1,1941.0,347,TUS,ORD,4,11.0
12292,1,1945.0,1074,ORD,FLL,4,12.0
12293,1,1933.0,1483,MIA,LGA,4,14.0
12294,1,2022.0,1163,COS,DFW,4,17.0
12295,1,2013.0,1167,LAX,AUS,4,23.0
12296,1,2002.0,2264,PHL,DFW,4,16.0
12297,1,2157.0,2339,ORD,DFW,4,11.0
12298,1,1941.0,99,ANC,SEA,4,13.0
12299,1,2056.0,574,EWR,TPA,4,10.0
12300,1,2017.0,761,PBI,LGA,4,13.0
12301,1,1937.0,1316,JAX,FLL,4,18.0
12302,1,1942.0,1808,JFK,IAD,4,40.0
12303,1,1943.0,791,STL,ATL,4,14.0
12304,1,1940.0,956,PIT,DTW,4,19.0
12305,1,1939.0,1070,JAX,ATL,4,16.0
12306,1,1959.0,2052,CLT,ATL,4,19.0
12307,1,1943.0,2113,RSW,LGA,4,10.0
12308,1,1940.0,2330,ATL,FLL,4,13.0
12309,1,1943.0,1513,DTW,ATL,4,19.0
12310,1,1943.0,1737,JFK,DTW,4,13.0
12311,1,1938.0,2390,DTW,PHX,4,19.0
12312,1,1940.0,5299,AZO,ATL,4,14.0
12313,1,0.0,6147,LNK,DEN,4,0.0
12314,1,2020.0,142,DEN,SEA,4,16.0
12315,1,2049.0,132,DFW,DEN,4,45.0
12316,1,1952.0,608,IND,DEN,4,32.0
12317,1,2033.0,2833,DFW,GRK,4,6.0
12318,1,1934.0,2875,ORD,MEM,4,11.0
12319,1,1944.0,2932,LSE,ORD,4,13.0
12320,1,1942.0,3068,CMH,ORD,4,17.0
12321,1,1941.0,3374,RDU,JFK,4,32.0
12322,1,1926.0,3688,MIA,EYW,4,6.0
12323,1,1955.0,711,LAS,DTW,4,14.0
12324,1,1935.0,2615,TUS,LAX,4,7.0
12325,1,1940.0,4653,ORD,DTW,4,19.0
12326,1,1951.0,2637,MKE,ORD,4,15.0
12327,1,2130.0,4690,SBN,ATL,4,21.0
12328,1,1954.0,6243,DEN,CLE,4,15.0
12329,1,2043.0,5202,PIA,DEN,4,84.0
12330,1,0.0,5563,MOT,DEN,4,0.0
12331,1,1940.0,6402,SFO,EUG,4,9.0
12332,1,2038.0,6306,SGF,DEN,4,77.0
12333,1,0.0,6550,SLC,PHX,4,0.0
12334,1,1943.0,856,DCA,CLT,4,9.0
12335,1,1957.0,984,LAX,MSY,4,9.0
12336,1,1958.0,5937,SAF,DEN,4,37.0
12337,1,2011.0,5912,DIK,DEN,4,82.0
12338,1,0.0,5968,DEN,TUL,4,0.0
12339,1,2117.0,242,ITO,HNL,4,8.0
12340,1,2006.0,1694,LAX,IAD,4,8.0
12341,1,2001.0,1730,JFK,RSW,4,12.0
12342,1,1940.0,1084,SGF,ATL,4,21.0
12343,1,1944.0,1663,JAN,ATL,4,15.0
12344,1,2020.0,5180,LAX,ASE,4,26.0
12345,1,1944.0,1699,LAS,SFO,4,14.0
12346,1,2026.0,302,JFK,FLL,4,30.0
12347,1,2150.0,763,MSP,ORD,4,14.0
12348,1,1943.0,6562,GJT,PHX,4,18.0
12349,1,1947.0,1723,FLL,CLT,4,11.0
12350,1,1946.0,1865,MSP,CLT,4,18.0
12351,1,2118.0,1733,IAD,DEN,4,55.0
12352,1,2111.0,265,LGB,SMF,4,9.0
12353,1,2202.0,4541,IAD,CMH,4,12.0
12354,1,1946.0,1860,TPA,MIA,4,16.0
12355,1,2008.0,1871,TPA,CLT,4,13.0
12356,1,2007.0,1878,MCO,DCA,4,17.0
12357,1,1958.0,1975,LAX,CLT,4,17.0
12358,1,1945.0,2027,MSP,PHX,4,15.0
12359,1,1957.0,969,SFO,SAN,4,11.0
12360,1,2009.0,1166,TPA,ATL,4,12.0
12361,1,1952.0,4883,BWI,CHS,4,18.0
12362,1,2004.0,2971,ISP,FLL,4,14.0
12363,1,1955.0,3328,ATL,IND,4,17.0
12364,1,2006.0,2607,HOU,IND,4,10.0
12365,1,2005.0,735,AUS,LAS,4,10.0
12366,1,2005.0,234,ALB,MCO,4,12.0
12367,1,1943.0,491,BNA,MCO,4,9.0
12368,1,1948.0,1919,AUS,MDW,4,9.0
12369,1,1950.0,827,LAS,RNO,4,8.0
12370,1,1950.0,496,MDW,STL,4,11.0
12371,1,1943.0,1869,STL,OMA,4,10.0
12372,1,2139.0,1643,PHL,DEN,4,63.0
12373,1,1946.0,477,IAH,PHX,4,16.0
12374,1,2034.0,484,STL,PHX,4,10.0
12375,1,1947.0,530,OMA,PHX,4,18.0
12376,1,1955.0,63,PHX,MIA,4,23.0
12377,1,1944.0,363,ORD,LGA,4,11.0
12378,1,1950.0,1237,SNA,DFW,4,15.0
12379,1,1948.0,1257,BWI,MIA,4,12.0
12380,1,2001.0,1588,AUS,LAX,4,16.0
12381,1,1947.0,1612,ORD,BOS,4,13.0
12382,1,1949.0,1638,DCA,MIA,4,12.0
12383,1,2017.0,2276,IND,DFW,4,15.0
12384,1,1942.0,567,PDX,LAX,4,10.0
12385,1,2038.0,667,SEA,DFW,4,32.0
12386,1,1947.0,328,EWR,MCO,4,24.0
12387,1,1959.0,1680,DCA,FLL,4,14.0
12388,1,2051.0,1749,PHL,DTW,4,12.0
12389,1,2139.0,2534,DFW,CRP,4,6.0
12390,1,1946.0,5093,DHN,ATL,4,11.0
12391,1,1945.0,5444,LAN,ATL,4,10.0
12392,1,2127.0,6018,BNA,DEN,4,70.0
12393,1,1940.0,1103,ATL,CLE,4,9.0
12394,1,1947.0,2823,ORD,CID,4,11.0
12395,1,1946.0,2874,XNA,DFW,4,18.0
12396,1,1945.0,2919,ORD,LIT,4,10.0
12397,1,2030.0,3122,SGF,DFW,4,27.0
12398,1,2032.0,3186,DFW,CVG,4,16.0
12399,1,2019.0,3191,DFW,LIT,4,14.0
12400,1,1952.0,3198,AEX,DFW,4,20.0
12401,1,1945.0,3248,ORF,MIA,4,37.0
12402,1,2157.0,6256,FSD,DEN,4,48.0
12403,1,2031.0,6242,MLI,DEN,4,105.0
12404,1,1958.0,5172,ATL,IAH,4,12.0
12405,1,0.0,6514,ASE,DEN,4,0.0
12406,1,1949.0,763,DFW,DTW,4,12.0
12407,1,1947.0,1055,MSP,DTW,4,14.0
12408,1,1952.0,1213,PNS,ATL,4,15.0
12409,1,2031.0,442,MCI,DFW,4,10.0
12410,1,1942.0,7387,ESC,DTW,4,13.0
12411,1,2118.0,5619,HLN,DEN,4,43.0
12412,1,2029.0,976,DTW,DEN,4,43.0
12413,1,0.0,215,MSP,DEN,4,0.0
12414,1,1947.0,501,EWR,RSW,4,11.0
12415,1,1941.0,1118,JFK,CLT,4,10.0
12416,1,2028.0,1435,EWR,IAH,4,15.0
12417,1,1953.0,1245,BZN,ATL,4,16.0
12418,1,1953.0,4751,CIU,DTW,4,14.0
12419,1,2012.0,6195,ONT,DEN,4,54.0
12420,1,1953.0,252,IAH,HNL,4,20.0
12421,1,1955.0,797,SEA,LAX,4,12.0
12422,1,1947.0,964,SAN,SFO,4,13.0
12423,1,1946.0,1099,DEN,AUS,4,13.0
12424,1,1957.0,3125,EWR,BNA,4,9.0
12425,1,1954.0,1332,OAK,BUR,4,7.0
12426,1,2015.0,510,BOS,BWI,4,8.0
12427,1,2018.0,845,PHX,DAL,4,6.0
12428,1,2025.0,850,LAX,DEN,4,39.0
12429,1,1947.0,1178,SJU,FLL,4,13.0
12430,1,2011.0,2131,MDW,IAD,4,13.0
12431,1,1953.0,4386,BUR,LAS,4,10.0
12432,1,2112.0,3571,OKC,LAS,4,12.0
12433,1,2020.0,1894,SFO,LAS,4,8.0
12434,1,2203.0,3659,DEN,LAX,4,7.0
12435,1,2005.0,1881,IND,MCI,4,10.0
12436,1,2046.0,1201,PIT,MDW,4,8.0
12437,1,2003.0,852,MCO,MSY,4,10.0
12438,1,1955.0,1863,LAX,OAK,4,13.0
12439,1,2008.0,2105,OMA,PHX,4,10.0
12440,1,1947.0,2497,LAS,SNA,4,8.0
12441,1,2042.0,793,BOS,STL,4,13.0
12442,1,1956.0,3228,PVD,TPA,4,11.0
12443,1,1956.0,1583,PHX,PDX,4,6.0
12444,1,1951.0,494,DEN,PHX,4,17.0
12445,1,1959.0,549,DFW,PHX,4,17.0
12446,1,2009.0,596,MCI,PHX,4,13.0
12447,1,2016.0,116,DFW,OGG,4,10.0
12448,1,1951.0,154,MCO,ORD,4,14.0
12449,1,1952.0,149,JFK,ORD,4,15.0
12450,1,1958.0,301,TUS,DFW,4,12.0
12451,1,2010.0,207,LAS,MIA,4,18.0
12452,1,2233.0,1116,ORD,MSP,4,10.0
12453,1,1959.0,1048,ORD,MIA,4,20.0
12454,1,1947.0,1331,STL,ORD,4,8.0
12455,1,1954.0,1419,BDL,MIA,4,10.0
12456,1,1951.0,1673,DFW,MIA,4,22.0
12457,1,2111.0,2396,ATL,DFW,4,30.0
12458,1,1953.0,239,SEA,SAN,4,12.0
12459,1,1956.0,456,LAX,SEA,4,14.0
12460,1,1949.0,484,SAN,SEA,4,10.0
12461,1,1943.0,533,SEA,PSP,4,9.0
12462,1,2000.0,818,SEA,SMF,4,22.0
12463,1,1948.0,704,JFK,SJU,4,9.0
12464,1,1945.0,1066,BOS,RSW,4,8.0
12465,1,1945.0,1326,BOS,BWI,4,7.0
12466,1,2011.0,1352,BOS,MCO,4,18.0
12467,1,2004.0,1837,DTW,BOS,4,24.0
12468,1,2006.0,1143,MCO,ATL,4,11.0
12469,1,1952.0,1170,LAX,CMH,4,10.0
12470,1,2009.0,1285,PBI,ATL,4,14.0
12471,1,1954.0,2408,FLL,ATL,4,15.0
12472,1,2007.0,4560,SAV,ORD,4,11.0
12473,1,1948.0,5351,ABY,ATL,4,17.0
12474,1,2003.0,6085,LIT,DEN,4,52.0
12475,1,0.0,2821,DFW,MAF,4,0.0
12476,1,2020.0,2971,MLI,ORD,4,22.0
12477,1,2011.0,3230,TVC,ORD,4,14.0
12478,1,1956.0,3438,CVG,DFW,4,20.0
12479,1,1949.0,631,TPA,DTW,4,8.0
12480,1,2001.0,734,DTW,DFW,4,16.0
12481,1,2047.0,5310,GCC,DEN,4,84.0
12482,1,1949.0,4813,BNA,CVG,4,13.0
12483,1,0.0,5478,LAR,DEN,4,0.0
12484,1,2018.0,5641,COS,DEN,4,69.0
12485,1,1948.0,6293,SFO,ACV,4,7.0
12486,1,1951.0,6474,ABQ,LAX,4,19.0
12487,1,2014.0,3685,COU,ORD,4,12.0
12488,1,2004.0,1566,LAX,RDU,4,19.0
12489,1,2018.0,1608,SAN,IAH,4,16.0
12490,1,2003.0,1743,SEA,SFO,4,12.0
12491,1,2247.0,680,FLL,MSY,4,9.0
12492,1,1955.0,1749,CLT,JAX,4,15.0
12493,1,1951.0,1805,CLT,ATL,4,25.0
12494,1,2000.0,2092,PIT,CLT,4,18.0
12495,1,1957.0,463,PHX,CLT,4,10.0
12496,1,1955.0,2206,MIA,DCA,4,12.0
12497,1,2002.0,1567,SAN,ATL,4,16.0
12498,1,1957.0,1713,RSW,ATL,4,15.0
12499,1,0.0,6108,AMA,DEN,4,0.0
12500,1,2036.0,794,DEN,PDX,4,8.0
12501,1,2027.0,558,DEN,SAN,4,13.0
12502,1,1959.0,329,FLL,EWR,4,8.0
12503,1,2021.0,354,ORD,DEN,4,71.0
12504,1,1959.0,1768,MEM,CLT,4,10.0
12505,1,1959.0,1769,MCI,CLT,4,14.0
12506,1,2054.0,1921,JAX,CLT,4,10.0
12507,1,1954.0,2086,CLT,DCA,4,29.0
12508,1,1959.0,583,DEN,DFW,4,12.0
12509,1,2108.0,696,SAT,DEN,4,46.0
12510,1,1956.0,746,SFO,LAX,4,13.0
12511,1,1956.0,1765,MCO,ATL,4,18.0
12512,1,2013.0,654,MDW,ATL,4,11.0
12513,1,1955.0,756,BWI,BDL,4,5.0
12514,1,2016.0,2335,MDW,BNA,4,13.0
12515,1,2000.0,4965,PVD,BWI,4,9.0
12516,1,2017.0,55,HOU,DAL,4,10.0
12517,1,1955.0,3932,DAL,DCA,4,25.0
12518,1,2002.0,2174,AUS,DEN,4,37.0
12519,1,2000.0,116,LAS,ELP,4,7.0
12520,1,2052.0,2425,BWI,HOU,4,10.0
12521,1,2034.0,56,DAL,HOU,4,9.0
12522,1,2007.0,519,SMF,LAS,4,9.0
12523,1,2002.0,2241,SJC,LAX,4,11.0
12524,1,2019.0,4999,MDW,MCI,4,8.0
12525,1,2021.0,282,SMF,SAN,4,6.0
12526,1,2010.0,583,DAL,SAT,4,7.0
12527,1,2014.0,1454,LAX,SFO,4,10.0
12528,1,2001.0,1112,EWR,FLL,4,15.0
12529,1,2017.0,1453,MSY,IAH,4,13.0
12530,1,2014.0,1482,LAX,EWR,4,16.0
12531,1,2103.0,1544,ICT,DEN,4,44.0
12532,1,1957.0,312,JFK,MIA,4,18.0
12533,1,2027.0,362,MKE,DFW,4,10.0
12534,1,1958.0,1059,MSY,MIA,4,28.0
12535,1,1958.0,1414,ATL,MIA,4,19.0
12536,1,2032.0,2415,LAX,MIA,4,14.0
12537,1,2017.0,2478,SLC,DFW,4,13.0
12538,1,2016.0,153,PBI,JFK,4,14.0
12539,1,2004.0,65,ABQ,JFK,4,21.0
12540,1,2021.0,803,SJU,JFK,4,19.0
12541,1,1958.0,833,SFO,BOS,4,12.0
12542,1,2007.0,883,MCO,JFK,4,16.0
12543,1,1948.0,1098,BDL,DCA,4,16.0
12544,1,1957.0,1201,FLL,JFK,4,20.0
12545,1,1957.0,496,DEN,JFK,4,26.0
12546,1,2012.0,1440,CMH,DFW,4,55.0
12547,1,2043.0,1458,RDU,DFW,4,11.0
12548,1,2034.0,2536,MLU,DFW,4,27.0
12549,1,1953.0,4407,FNT,ORD,4,12.0
12550,1,2000.0,4657,VPS,IAH,4,14.0
12551,1,2004.0,1274,PHL,MIA,4,29.0
12552,1,2003.0,938,TTN,PBI,4,14.0
12553,1,1951.0,3158,ORD,CLE,4,15.0
12554,1,1950.0,3102,ORD,DAY,4,26.0
12555,1,2044.0,3303,GJT,DFW,4,17.0
12556,1,2006.0,295,IAH,ORD,4,27.0
12557,1,1953.0,2610,FAT,LAX,4,14.0
12558,1,1957.0,5343,SBP,LAX,4,19.0
12559,1,1954.0,4443,MKE,CVG,4,12.0
12560,1,1954.0,5420,MRY,LAX,4,11.0
12561,1,1957.0,6356,SLC,SFO,4,24.0
12562,1,2024.0,6480,DEN,FSD,4,16.0
12563,1,1958.0,484,JFK,MCO,4,20.0
12564,1,2016.0,747,DFW,MSP,4,12.0
12565,1,1959.0,5382,ORD,MBS,4,31.0
12566,1,2009.0,223,LIH,HNL,4,9.0
12567,1,2129.0,1194,DFW,DEN,4,47.0
12568,1,2021.0,1719,MIA,EWR,4,21.0
12569,1,1951.0,2361,MSN,DTW,4,15.0
12570,1,1948.0,6290,SFO,PSP,4,13.0
12571,1,2000.0,1233,IAH,BOS,4,12.0
12572,1,2000.0,311,HNL,ITO,4,7.0
12573,1,1957.0,265,FLL,ACY,4,8.0
12574,1,1955.0,6463,TUS,LAX,4,14.0
12575,1,2004.0,5683,CMH,EWR,4,21.0
12576,1,2015.0,793,STL,CLT,4,18.0
12577,1,2013.0,1920,BWI,CLT,4,16.0
12578,1,2003.0,1945,CLE,CLT,4,11.0
12579,1,2114.0,607,OMA,DEN,4,32.0
12580,1,2018.0,415,LAX,JFK,4,21.0
12581,1,2014.0,928,SAT,BNA,4,6.0
12582,1,2003.0,4012,FNT,BWI,4,10.0
12583,1,2049.0,675,CHS,HOU,4,8.0
12584,1,2000.0,521,MDW,MCO,4,13.0
12585,1,2031.0,300,PVD,MCO,4,10.0
12586,1,2015.0,2132,SJU,MCO,4,11.0
12587,1,2001.0,3144,ATL,MDW,4,11.0
12588,1,2026.0,141,ICT,MDW,4,17.0
12589,1,2008.0,740,DEN,MSP,4,10.0
12590,1,2032.0,291,LAS,OAK,4,10.0
12591,1,2055.0,723,DEN,SMF,4,7.0
12592,1,2017.0,1403,LAX,SMF,4,8.0
12593,1,2050.0,169,FLL,HOU,4,10.0
12594,1,2047.0,1994,JAX,HOU,4,9.0
12595,1,2044.0,4815,MCO,HOU,4,10.0
12596,1,2118.0,1297,IAH,DEN,4,25.0
12597,1,2047.0,1680,SNA,ORD,4,16.0
12598,1,2136.0,1700,AUS,DEN,4,49.0
12599,1,2027.0,472,PHX,ORD,4,20.0
12600,1,2005.0,475,SFO,CLT,4,14.0
12601,1,2004.0,145,SAN,MIA,4,20.0
12602,1,2001.0,288,BOS,ORD,4,13.0
12603,1,2001.0,1102,LGA,MIA,4,20.0
12604,1,2002.0,1193,SJU,MIA,4,23.0
12605,1,2115.0,1244,DAY,DFW,4,19.0
12606,1,2025.0,1385,DFW,IND,4,8.0
12607,1,2024.0,1150,PHX,ORD,4,13.0
12608,1,2046.0,1171,BHM,DFW,4,10.0
12609,1,2030.0,1622,DFW,IAH,4,25.0
12610,1,2030.0,1625,BOS,MIA,4,14.0
12611,1,1957.0,1691,LAX,LAS,4,14.0
12612,1,2051.0,2498,CLT,DFW,4,18.0
12613,1,2104.0,777,LAS,BOS,4,20.0
12614,1,1959.0,1186,JFK,RDU,4,22.0
12615,1,2003.0,2528,FSD,DFW,4,16.0
12616,1,2008.0,4446,SHV,IAH,4,13.0
12617,1,2000.0,5142,ELM,ATL,4,14.0
12618,1,2020.0,6028,FAR,ORD,4,16.0
12619,1,2002.0,6129,CWA,ORD,4,13.0
12620,1,2000.0,6087,ATW,ORD,4,13.0
12621,1,2000.0,2761,ABQ,ORD,4,39.0
12622,1,0.0,2781,SPS,DFW,4,0.0
12623,1,1955.0,2811,ORD,BUF,4,26.0
12624,1,2006.0,2943,DFW,AMA,4,25.0
12625,1,2001.0,3032,GRI,DFW,4,16.0
12626,1,0.0,3089,ABI,DFW,4,0.0
12627,1,2037.0,3492,CAE,DFW,4,23.0
12628,1,2001.0,4237,JAN,ORD,4,9.0
12629,1,2005.0,152,ACY,PBI,4,23.0
12630,1,2002.0,676,MCO,FLL,4,10.0
12631,1,1958.0,6250,DEN,LNK,4,9.0
12632,1,2001.0,4684,MKE,DTW,4,33.0
12633,1,2038.0,5444,SFO,RDD,4,7.0
12634,1,1958.0,5607,LNK,ORD,4,14.0
12635,1,2033.0,6437,DFW,ORD,4,20.0
12636,1,2211.0,5573,SFO,SAT,4,14.0
12637,1,2110.0,5525,DEN,SAT,4,8.0
12638,1,2001.0,1405,MCO,DTW,4,20.0
12639,1,2021.0,4549,CVG,IAH,4,12.0
12640,1,1951.0,5965,EWR,SYR,4,12.0
12641,1,2001.0,556,OGG,HNL,4,8.0
12642,1,2005.0,4321,MCI,EWR,4,22.0
12643,1,2007.0,770,SFO,SNA,4,10.0
12644,1,2010.0,710,LGA,FLL,4,12.0
12645,1,2010.0,777,LAS,FLL,4,14.0
12646,1,2013.0,1784,PHX,BWI,4,11.0
12647,1,2009.0,1798,PHL,CLT,4,10.0
12648,1,2030.0,1919,MIA,CLT,4,10.0
12649,1,2047.0,442,LGA,ATL,4,14.0
12650,1,2046.0,4288,AUS,BNA,4,10.0
12651,1,2039.0,1657,AUS,DAL,4,11.0
12652,1,2018.0,1691,MCI,DAL,4,8.0
12653,1,2021.0,782,SAT,DAL,4,11.0
12654,1,2039.0,715,TPA,DAL,4,9.0
12655,1,2033.0,926,SJC,MDW,4,14.0
12656,1,2008.0,391,BWI,RDU,4,25.0
12657,1,2037.0,684,SJC,SAN,4,20.0
12658,1,2030.0,647,DEN,SAT,4,6.0
12659,1,2018.0,2401,HOU,TUL,4,7.0
12660,1,2031.0,648,MCI,HOU,4,8.0
12661,1,2043.0,2128,TPA,HOU,4,10.0
12662,1,2016.0,1731,DEN,KOA,4,11.0
12663,1,2005.0,219,LAX,SFO,4,13.0
12664,1,2020.0,2203,DFW,MCO,4,15.0
12665,1,2156.0,1645,AUS,DFW,4,13.0
12666,1,2006.0,2284,DCA,ORD,4,11.0
12667,1,2029.0,2472,DCA,DFW,4,12.0
12668,1,2011.0,2457,SFO,ORD,4,12.0
12669,1,2005.0,2421,MCO,MIA,4,24.0
12670,1,1956.0,66,SEA,JNU,4,13.0
12671,1,2106.0,801,SLC,MCO,4,16.0
12672,1,2006.0,2645,JFK,MIA,4,21.0
12673,1,2013.0,1611,LAX,TPA,4,9.0
12674,1,2152.0,2501,BRO,DFW,4,14.0
12675,1,2009.0,4582,GPT,IAH,4,13.0
12676,1,2025.0,4743,FSD,ORD,4,14.0
12677,1,2001.0,5554,FSD,ATL,4,11.0
12678,1,2101.0,757,PHX,DEN,4,39.0
12679,1,0.0,2846,BMI,DFW,4,0.0
12680,1,2013.0,3039,ALO,ORD,4,18.0
12681,1,2022.0,3050,VPS,DFW,4,12.0
12682,1,2023.0,3201,BNA,ORD,4,15.0
12683,1,2014.0,3400,MLI,DFW,4,14.0
12684,1,2154.0,2644,CHO,ORD,4,17.0
12685,1,2006.0,5229,COS,ORD,4,13.0
12686,1,2006.0,5631,BUR,SFO,4,16.0
12687,1,2055.0,6470,SLC,LAX,4,11.0
12688,1,2001.0,6493,MFR,SFO,4,25.0
12689,1,2009.0,582,BOS,DTW,4,13.0
12690,1,2027.0,5363,SFO,ONT,4,14.0
12691,1,2039.0,6198,AUS,ORD,4,36.0
12692,1,2007.0,5239,DEN,OMA,4,9.0
12693,1,2005.0,348,JFK,SJU,4,12.0
12694,1,2007.0,881,DCA,DTW,4,16.0
12695,1,2018.0,784,DEN,LAS,4,12.0
12696,1,2019.0,398,KOA,HNL,4,10.0
12697,1,2007.0,126,MYR,FLL,4,15.0
12698,1,2014.0,467,EWR,MIA,4,16.0
12699,1,2052.0,1472,LGA,FLL,4,16.0
12700,1,2222.0,4529,PLN,DTW,4,13.0
12701,1,2007.0,4505,LAX,SAN,4,14.0
12702,1,2012.0,5206,PHX,SFO,4,14.0
12703,1,2042.0,411,SAN,ORD,4,16.0
12704,1,2017.0,747,MCO,CLT,4,18.0
12705,1,2108.0,1851,ORD,CLT,4,21.0
12706,1,2018.0,1867,BNA,CLT,4,13.0
12707,1,2009.0,1885,BUF,CLT,4,12.0
12708,1,2011.0,2043,PBI,CLT,4,15.0
12709,1,2011.0,2080,RIC,CLT,4,11.0
12710,1,2053.0,1025,SMF,ORD,4,16.0
12711,1,2014.0,2310,AUS,ELP,4,17.0
12712,1,2038.0,157,BHM,HOU,4,7.0
12713,1,2022.0,1366,RNO,LAS,4,9.0
12714,1,2038.0,506,DAL,LIT,4,10.0
12715,1,2026.0,990,ONT,MDW,4,10.0
12716,1,2006.0,1590,BWI,PVD,4,6.0
12717,1,2018.0,4484,BWI,ORF,4,38.0
12718,1,2101.0,1039,BUR,PHX,4,10.0
12719,1,2057.0,1244,SJU,EWR,4,14.0
12720,1,2043.0,205,LAX,MCO,4,11.0
12721,1,2029.0,276,DFW,ATL,4,71.0
12722,1,2009.0,1073,MIA,PHL,4,11.0
12723,1,2039.0,1386,MCO,DFW,4,12.0
12724,1,2124.0,1689,MSP,MIA,4,23.0
12725,1,2048.0,2288,PIT,DFW,4,16.0
12726,1,2042.0,2443,LAS,DFW,4,18.0
12727,1,2020.0,122,BOS,PBI,4,18.0
12728,1,2005.0,334,MCO,SJU,4,9.0
12729,1,2010.0,681,RSW,DCA,4,18.0
12730,1,2010.0,1451,MCO,BOS,4,13.0
12731,1,2009.0,1139,LAS,CLE,4,8.0
12732,1,2011.0,307,HNL,KOA,4,9.0
12733,1,2114.0,2918,FAR,DFW,4,15.0
12734,1,2035.0,2933,EVV,ORD,4,36.0
12735,1,2121.0,3358,GSO,DFW,4,19.0
12736,1,2100.0,3310,CVG,ORD,4,13.0
12737,1,2156.0,3396,GPT,DFW,4,19.0
12738,1,2018.0,689,RSW,DTW,4,10.0
12739,1,2001.0,407,DFW,MCO,4,15.0
12740,1,2059.0,5611,LAX,DFW,4,25.0
12741,1,2012.0,5247,BOI,LAX,4,17.0
12742,1,2029.0,565,SFO,ORD,4,23.0
12743,1,2009.0,4482,DEN,IND,4,10.0
12744,1,2002.0,5528,SFO,RNO,4,13.0
12745,1,0.0,6318,DEN,FAR,4,0.0
12746,1,2027.0,651,PHX,SLC,4,10.0
12747,1,2018.0,745,ATL,CLT,4,16.0
12748,1,2016.0,894,DFW,CLT,4,16.0
12749,1,2015.0,1783,BOS,CLT,4,16.0
12750,1,2023.0,1861,RDU,CLT,4,14.0
12751,1,2011.0,1938,ORF,CLT,4,14.0
12752,1,2014.0,1954,LGA,CLT,4,12.0
12753,1,2021.0,860,LAS,BUR,4,8.0
12754,1,2039.0,839,BHM,BWI,4,15.0
12755,1,2019.0,561,CLT,BWI,4,10.0
12756,1,2050.0,287,HOU,BWI,4,17.0
12757,1,2055.0,125,JAX,BWI,4,19.0
12758,1,2049.0,3564,MCI,BWI,4,12.0
12759,1,2041.0,1448,RDU,BWI,4,11.0
12760,1,2049.0,936,RSW,BWI,4,14.0
12761,1,2036.0,1784,TPA,BWI,4,7.0
12762,1,2043.0,657,STL,DTW,4,9.0
12763,1,2050.0,1659,ATL,HOU,4,12.0
12764,1,2029.0,4549,DEN,IND,4,12.0
12765,1,2043.0,3127,OAK,LAX,4,9.0
12766,1,2025.0,2179,SAT,MDW,4,9.0
12767,1,2030.0,359,TPA,MDW,4,8.0
12768,1,2026.0,152,FLL,ATL,4,11.0
